,,,,,,,,,,,CTDPH,2015 Based Population Forecasts,,,
1632,Franklin,148,52,New London,604,SCCOG,13,SCCOG,13,,459,471,493,515,537
1633,Franklin,148,52,New London,604,SCCOG,13,SCCOG,13,,623,638,669,699,729
1634,Franklin,148,52,New London,604,SCCOG,13,SCCOG,13,,520,533,558,583,608
1635,Franklin,148,52,New London,604,SCCOG,13,SCCOG,13,,373,382,401,419,436
1636,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,1195,1202,1216,1230,1243
1637,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,108,109,110,112,113
1638,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,593,597,604,610,617
1639,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2479,2494,2522,2551,2578
1640,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2301,2314,2341,2367,2393
1641,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,3177,3195,3232,3269,3304
1642,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2880,2897,2931,2963,2996
1643,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,1898,1909,1931,1953,1974
1644,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2304,2317,2344,2370,2396
1645,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,426,428,433,438,443
1646,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2489,2504,2532,2561,2589
1647,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2664,2680,2711,2741,2771
1648,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,1587,1597,1615,1633,1651
1649,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,3281,3301,3339,3376,3413
1650,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,2129,2142,2167,2191,2215
1651,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,1964,1975,1998,2020,2042
1652,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,3641,3662,3705,3746,3787
1653,Norwich,149,103,New London,614,SCCOG,13,SCCOG,13,,4783,4811,4867,4921,4974
1654,Lisbon,150,72,New London,609,SCCOG,13,SCCOG,13,,869,896,949,1001,1052
1655,Lisbon,150,72,New London,609,SCCOG,13,SCCOG,13,,1281,1320,1398,1474,1549
1656,Lisbon,150,72,New London,609,SCCOG,13,SCCOG,13,,1402,1445,1530,1614,1696
1657,Lisbon,150,72,New London,609,SCCOG,13,SCCOG,13,,758,782,828,873,917
1658,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,863,865,866,868,869
1659,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,1153,1155,1157,1159,1160
1660,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,622,623,624,625,626
1661,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,365,364,366,366,367
1662,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,791,792,793,795,796
1663,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,329,329,330,330,331
1664,Preston,151,113,New London,616,SCCOG,13,SCCOG,13,,584,584,585,586,587
1665,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,466,471,481,491,501
1666,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,1474,1491,1523,1554,1586
1667,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,1745,1764,1802,1840,1876
1668,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,3048,3081,3148,3213,3277
1669,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,2625,2653,2711,2767,2822
1670,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,381,386,394,402,410
1671,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,1026,1038,1060,1082,1104
1672,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,2600,2628,2685,2741,2795
1673,Ledyard,152,71,New London,608,SCCOG,13,SCCOG,13,,1660,1679,1715,1750,1785
1674,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,609,614,626,637,648
1675,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,1038,1048,1068,1087,1106
1676,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,1532,1547,1576,1604,1632
1677,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,404,408,416,423,430
1678,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,2481,2504,2551,2598,2643
1679,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,3133,3163,3222,3280,3337
1680,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,917,926,943,960,977
1681,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,707,714,728,741,754
1682,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,2778,2805,2857,2909,2960
1683,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,1540,1555,1584,1613,1641
1684,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,2391,2414,2459,2503,2547
1685,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,1113,1124,1145,1166,1186
1686,Waterford,153,152,New London,621,SCCOG,13,SCCOG,13,,638,644,656,668,680
1687,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,445,447,450,452,454
1688,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1424,1430,1440,1447,1453
1689,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,4093,4111,4140,4160,4175
1690,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,493,495,499,501,503
1691,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1269,1275,1284,1290,1295
1692,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1988,1997,2011,2021,2028
1693,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1515,1522,1533,1540,1546
1694,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,4110,4128,4157,4178,4193
1695,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1163,1168,1176,1182,1187
1696,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,605,608,612,615,617
1697,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,2316,2327,2343,2355,2363
1698,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,2670,2681,2700,2714,2723
1699,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,1606,1613,1624,1632,1638
1700,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,900,903,910,914,918
1701,New London,154,94,New London,612,SCCOG,13,SCCOG,13,,2582,2593,2612,2625,2634
1702,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,1015,1018,1022,1025,1027
1703,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,250,251,252,253,253
1704,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,1707,1711,1718,1723,1726
1705,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2990,2997,3009,3018,3024
1706,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2063,2068,2076,2082,2086
1707,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2107,2112,2120,2126,2130
1708,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,4136,4146,4163,4174,4183
1709,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2412,2418,2428,2435,2440
1710,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,387,388,389,390,391
1711,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2974,2982,2994,3002,3008
1712,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2214,2219,2228,2234,2239
1713,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2734,2741,2752,2759,2765
1714,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,1108,1111,1115,1118,1121
1715,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,935,937,941,944,946
1716,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,822,824,828,830,832
1717,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,0,0,0,0,0
1718,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,1401,1404,1410,1414,1417
1719,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,747,749,752,754,756
1720,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,4432,4443,4460,4473,4482
1721,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2592,2599,2609,2616,2622
1722,Groton,155,58,New London,606,SCCOG,13,SCCOG,13,,2666,2672,2683,2690,2696
1723,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1898,1926,1983,2038,2092
1724,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,878,891,917,942,968
1725,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1593,1617,1664,1711,1756
1726,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1425,1447,1489,1531,1572
1727,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,2625,2664,2742,2819,2894
1728,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,843,856,881,905,929
1729,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1982,2012,2071,2129,2185
1730,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1577,1601,1647,1693,1739
1731,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,447,453,467,480,493
1732,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,540,548,564,580,595
1733,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1012,1027,1058,1087,1116
1734,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1294,1314,1353,1390,1427
1735,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,657,667,686,705,724
1736,Stonington,156,137,New London,619,SCCOG,13,SCCOG,13,,1599,1623,1670,1717,1763
1737,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,865,887,930,973,1015
1738,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,834,856,897,938,979
1739,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,1059,1085,1139,1191,1242
1740,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,1076,1103,1157,1209,1261
1741,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,946,970,1017,1063,1109
1742,North Stonington,157,101,New London,613,SCCOG,13,SCCOG,13,,476,488,512,536,558
1743,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,1130,1166,1235,1303,1370
1744,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,1072,1105,1171,1236,1299
1745,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,515,531,562,593,624
1746,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,765,789,836,882,927
1747,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,3157,3255,3449,3639,3826
1748,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,1775,1830,1939,2046,2151
1749,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,1308,1348,1429,1507,1585
1750,Griswold,158,57,New London,605,SCCOG,13,SCCOG,13,,2108,2174,2304,2431,2556
1751,Canterbury,159,22,Windham,803,NECCOG,15,NECCOG,R,,876,913,985,1056,1126
1752,Canterbury,159,22,Windham,803,NECCOG,15,NECCOG,R,,840,875,945,1013,1080
1753,Canterbury,159,22,Windham,803,NECCOG,15,NECCOG,R,,1644,1713,1850,1984,2115
1754,Canterbury,159,22,Windham,803,NECCOG,15,NECCOG,R,,1729,1802,1945,2086,2225
1755,Brooklyn,160,19,Windham,802,NECCOG,15,NECCOG,R,,915,952,1024,1095,1165
1756,Brooklyn,160,19,Windham,802,NECCOG,15,NECCOG,R,,1493,1552,1670,1786,1899
1757,Brooklyn,160,19,Windham,802,NECCOG,15,NECCOG,R,,1762,1832,1971,2107,2241
1758,Brooklyn,160,19,Windham,802,NECCOG,15,NECCOG,R,,4089,4253,4576,4892,5203
1759,Pomfret,161,111,Windham,809,NECCOG,15,NECCOG,R,,429,448,484,519,554
1760,Pomfret,161,111,Windham,809,NECCOG,15,NECCOG,R,,1009,1052,1137,1221,1303
1761,Pomfret,161,111,Windham,809,NECCOG,15,NECCOG,R,,1014,1057,1143,1227,1309
1762,Pomfret,161,111,Windham,809,NECCOG,15,NECCOG,R,,1711,1784,1929,2071,2211
1763,Eastford,162,38,Windham,805,NECCOG,15,NECCOG,R,,234,247,271,295,319
1764,Eastford,162,38,Windham,805,NECCOG,15,NECCOG,R,,923,972,1068,1163,1256
1765,Eastford,162,38,Windham,805,NECCOG,15,NECCOG,R,,248,261,287,313,338
1766,Eastford,162,38,Windham,805,NECCOG,15,NECCOG,R,,345,363,400,435,470
1767,Woodstock,163,169,Windham,815,NECCOG,15,NECCOG,R,,484,506,549,590,631
1768,Woodstock,163,169,Windham,815,NECCOG,15,NECCOG,R,,1905,1990,2157,2322,2484
1769,Woodstock,163,169,Windham,815,NECCOG,15,NECCOG,R,,2601,2717,2947,3171,3392
1770,Woodstock,163,169,Windham,815,NECCOG,15,NECCOG,R,,2848,2975,3226,3473,3715
1771,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,2171,2205,2273,2340,2406
1772,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,2719,2762,2848,2931,3014
1773,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,1442,1465,1510,1555,1598
1774,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,1442,1465,1510,1555,1598
1775,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,1184,1204,1241,1277,1313
1776,Thompson,164,141,Windham,813,NECCOG,15,NECCOG,R,,332,337,348,358,368
1777,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,2169,2193,2239,2284,2330
1778,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,2301,2326,2375,2424,2471
1779,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,2180,2203,2250,2296,2341
1780,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,812,821,839,856,873
1781,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,976,987,1007,1028,1048
1782,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,676,683,698,712,726
1783,Putnam,165,115,Windham,810,NECCOG,15,NECCOG,R,,258,261,267,272,277
1784,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,1404,1432,1486,1540,1592
1785,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,1566,1597,1657,1717,1775
1786,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,1330,1356,1408,1458,1508
1787,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,4038,4117,4273,4426,4577
1788,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,2754,2808,2914,3019,3122
1789,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,2251,2295,2382,2467,2551
1790,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,2333,2379,2470,2558,2645
1791,Killingly,166,68,Windham,807,NECCOG,15,NECCOG,R,,1455,1483,1540,1595,1649
1792,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,2550,2600,2698,2795,2891
1793,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,1495,1525,1583,1640,1696
1794,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,1769,1804,1873,1940,2006
1795,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,3893,3970,4121,4269,4414
1796,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,1755,1789,1857,1924,1990
1797,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,2774,2828,2936,3041,3145
1798,Plainfield,167,108,Windham,808,NECCOG,15,NECCOG,R,,841,857,890,922,953
1799,Sterling,168,136,Windham,812,NECCOG,15,NECCOG,R,,1015,1084,1219,1351,1482
1800,Sterling,168,136,Windham,812,NECCOG,15,NECCOG,R,,1670,1782,2005,2223,2437
1801,Sterling,168,136,Windham,812,NECCOG,15,NECCOG,R,,456,487,547,607,665
1802,Sterling,168,136,Windham,812,NECCOG,15,NECCOG,R,,623,665,748,829,909
1803,Voluntown,169,147,New London,620,NECCOG,15,NECCOG,R,,703,735,800,864,927
1804,Voluntown,169,147,New London,620,NECCOG,15,NECCOG,R,,849,889,968,1045,1120
1805,Voluntown,169,147,New London,620,NECCOG,15,NECCOG,R,,504,528,575,620,666
1806,Voluntown,169,147,New London,620,NECCOG,15,NECCOG,R,,523,548,596,644,690
