V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,CASENO
0,17,1,20,2,1,0,3,6,5,5,2,5,6,2,1,4,4,4,6,4,6,4,5,5,5,5,5,4,1,1,4,3,1,3,2,1,1,1,4,4,5,4,4,3,3,4,4,3,2,5,5,5,4,5,4,5,5,5,5,4,5,6,4,5,6,4,5,54,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,baptist,1,1,1,2,3,3,3,3,2,335
1,24,1,17,1,0,0,1,1,5,4,5,6,6,2,4,6,6,5,6,5,6,5,6,6,2,5,5,5,2,4,2,3,1,2,2,1,1,1,5,5,6,5,6,6,5,6,4,5,2,5,5,3,5,5,3,5,3,5,3,4,4,5,4,4,5,2,3,27,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,4,6,2,1,,2,2,1,3,3,2,3,3,3,336
1,22,0,11,0,1,8,3,6,2,6,2,5,6,6,1,6,6,1,6,4,6,2,2,1,1,1,1,6,5,6,5,3,1,2,1,1,4,2,2,5,5,1,1,6,2,2,1,6,2,2,2,1,6,2,5,5,6,4,6,4,6,6,6,5,5,5,5,27,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,baptist,1,1,1,1,3,3,3,3,3,337
1,32,1,12,1,2,0,3,3,3,2,3,4,5,2,4,4,5,3,4,4,3,2,5,4,4,4,4,5,3,4,3,2,1,1,2,2,2,1,4,4,4,5,5,4,4,5,5,2,2,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,50,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,,1,2,1,3,2,2,3,3,2,338
1,19,1,5,1,2,0,1,5,4,6,5,5,6,2,2,5,4,6,6,4,5,6,6,6,2,6,5,5,1,2,2,3,1,1,2,1,1,2,6,6,5,5,6,2,5,5,5,2,2,5,6,3,6,6,2,3,3,2,3,4,5,4,4,4,5,3,4,49,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,1,methodist,2,2,1,1,3,3,3,3,3,339
1,19,1,9,2,2,22,1,6,3,4,1,6,6,2,4,6,4,4,6,5,4,4,4,4,2,4,3,6,4,6,5,3,1,2,3,1,2,1,2,5,3,2,4,5,4,4,4,5,2,4,4,1,5,5,2,3,3,3,4,4,4,5,3,,,3,4,49,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,2,6,5,1,,1,1,1,1,3,3,3,3,3,340
0,18,1,11,2,1,24,3,5,6,6,6,6,6,5,4,6,6,6,6,6,6,6,5,5,6,6,6,6,1,5,3,3,1,2,2,1,1,1,6,6,6,6,6,3,6,6,6,1,1,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,10,1,2,5,1,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,baptist,1,1,1,1,1,2,3,2,2,341
1,34,1,20,2,0,20,2,3,6,1,6,6,6,1,6,6,6,6,6,5,4,6,6,4,5,6,6,6,4,4,5,3,1,3,2,4,1,1,5,6,1,5,6,6,6,6,5,5,2,6,6,2,6,6,2,1,4,2,2,5,2,2,2,2,2,3,3,45,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,4,5,2,1,,2,2,1,2,3,3,3,2,2,342
1,19,1,4,1,0,0,3,4,4,5,4,6,6,1,4,5,5,5,6,5,2,4,6,5,4,5,5,5,3,5,5,3,1,4,2,2,2,2,5,5,5,5,5,5,5,5,5,3,2,5,5,3,5,6,5,5,4,5,5,5,5,4,5,5,5,4,5,50,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,3,5,5,1,,1,2,1,1,2,2,2,3,3,343
1,24,0,9,2,0,23,2,4,5,6,3,5,6,1,5,3,6,6,6,6,3,4,5,6,6,6,5,5,1,5,2,,1,4,2,2,1,1,6,5,6,6,6,2,6,6,5,2,4,6,6,4,5,6,,,,,,,,,,,,,,24,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,7,,1,,2,2,1,2,3,3,3,3,3,344
1,22,0,19,2,0,23,2,5,5,6,4,4,6,5,3,6,5,4,6,5,6,5,5,5,5,5,5,5,3,5,3,3,1,2,2,1,1,1,5,6,2,4,4,6,2,2,1,6,6,2,2,1,6,5,3,5,6,4,1,4,6,6,6,6,6,5,6,22,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,roman,1,1,1,2,3,3,3,3,3,345
1,33,1,9,1,1,23,3,5,5,1,5,5,6,1,6,2,6,6,6,5,6,6,5,2,1,5,5,6,4,3,5,3,1,1,1,1,1,1,2,6,3,6,5,3,2,5,1,6,3,5,5,4,5,6,5,5,6,5,6,5,6,6,5,6,6,4,5,50,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,,4,4,bazish (?),2,2,1,1,3,3,3,3,3,346
1,22,1,7,0,2,0,3,6,5,2,6,6,6,2,3,4,5,6,6,5,3,4,5,4,4,5,5,4,3,4,2,2,1,1,2,2,2,3,3,5,4,5,4,4,2,5,5,3,2,5,5,5,4,6,4,4,4,4,5,4,5,5,4,5,5,3,4,56,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,2,5,2,1,,2,2,2,1,3,3,2,3,3,347
0,27,1,4,0,1,0,3,1,5,6,6,6,6,1,2,6,6,6,6,4,6,1,4,2,4,3,1,4,4,3,5,3,1,1,1,1,4,1,5,6,2,2,1,4,2,4,1,6,1,1,4,5,6,5,1,4,4,1,4,5,1,4,1,1,1,1,1,42,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,2,5,5,1,lutheran,1,2,1,1,1,1,1,2,2,348
1,32,1,18,2,1,0,1,5,1,6,1,1,6,4,3,6,6,1,6,6,5,4,5,5,4,4,4,6,1,5,2,3,1,3,3,1,2,1,4,6,4,4,4,6,3,3,3,6,1,3,3,3,6,4,3,1,4,1,3,1,4,4,1,3,3,3,3,37,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,9,6,4,first christian,1,2,1,5,3,3,3,3,3,349
1,18,1,19,0,1,0,2,5,4,5,4,5,5,2,2,4,4,4,5,4,3,4,4,4,3,4,4,4,2,4,3,3,1,1,3,1,1,1,5,4,4,4,5,3,4,4,3,2,2,5,4,3,5,6,5,5,5,3,5,5,5,5,5,5,5,5,5,50,1,1,8,0,0,0,1,0,1,0,0,1,0,0,0,2,6,6,1,presbyterian,2,2,2,1,3,3,3,2,3,350
1,15,1,8,1,2,13,2,6,6,1,6,6,6,1,5,6,6,6,6,5,4,5,2,2,5,3,2,5,5,6,6,3,1,3,1,1,2,1,5,6,5,3,2,6,2,2,2,4,1,2,2,2,6,6,3,5,4,5,5,4,4,5,4,5,5,3,5,62,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,lutheran,2,2,2,1,3,3,3,3,3,351
1,25,1,11,2,0,0,3,6,4,2,4,5,5,2,3,3,2,4,2,6,3,5,5,4,3,4,5,5,2,5,2,3,1,2,2,1,2,3,5,6,4,5,4,4,3,4,2,2,2,5,5,2,4,5,5,4,5,6,6,5,6,5,5,5,5,5,6,70,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,2,5,5,4,restoration,2,2,1,1,3,3,2,3,3,352
1,30,1,18,2,0,19,2,1,5,3,6,6,6,1,5,6,6,6,6,6,2,5,4,4,4,4,4,5,4,4,4,2,2,1,3,2,2,2,3,5,4,4,4,5,3,4,3,4,3,4,4,2,5,5,5,5,5,3,3,4,5,6,5,4,5,4,4,44,1,1,8,0,1,1,1,1,1,0,0,0,0,0,0,4,5,5,1,united methodist,1,1,1,2,2,2,3,3,3,353
0,20,0,12,2,2,0,3,2,5,5,3,,5,2,6,2,,,5,,,,5,5,5,5,5,5,3,3,3,,2,1,2,2,1,1,5,6,5,5,5,2,2,5,3,2,2,5,5,5,5,5,6,6,6,6,4,5,6,6,6,3,5,4,4,15,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,,5,2,1,presbyterian,2,2,1,1,3,3,2,2,3,354
1,34,1,14,1,2,0,2,5,4,4,2,5,6,1,3,2,2,4,6,5,,4,4,4,2,2,4,6,4,5,5,3,1,4,1,1,2,1,5,6,4,5,4,6,4,4,2,5,1,4,4,2,6,5,6,6,6,4,6,5,6,6,6,6,6,5,6,20,1,1,8,0,,0,,0,,0,,0,,0,,2,8,3,1,methodist,1,1,1,1,3,3,3,3,3,355
1,25,0,16,1,0,20,2,2,6,1,6,6,6,1,6,1,5,6,6,6,4,5,6,6,4,5,6,6,4,5,4,3,1,2,2,1,1,1,4,4,6,6,6,6,4,6,6,4,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,6,6,6,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,lutheran,1,2,1,1,3,3,3,2,3,356
1,24,1,13,1,2,21,3,5,6,1,4,5,5,1,5,5,6,6,6,5,5,6,6,6,5,6,6,5,2,5,2,3,1,3,2,2,1,1,6,6,6,6,6,5,5,6,5,2,4,6,6,5,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,49,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,2,7,3,1,ch of the nazarene,1,2,1,2,3,3,3,3,3,357
0,21,0,13,2,0,12,1,4,4,6,4,5,6,2,4,6,6,4,6,6,6,4,5,3,3,5,4,6,5,2,2,3,1,2,1,1,1,1,5,6,5,5,5,5,4,4,4,6,1,4,4,4,6,6,3,3,5,3,3,2,3,4,2,5,4,3,4,43,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,,1,METHODIST,2,2,2,1,1,2,3,3,3,358
0,29,0,18,1,2,19,3,4,4,5,4,4,6,5,5,1,4,4,6,2,2,5,5,4,4,5,5,5,4,5,5,3,1,3,2,1,1,1,4,5,5,6,5,6,2,5,5,5,5,5,5,5,4,6,5,5,6,5,5,6,6,5,4,3,5,5,5,35,0,1,3,0,,0,,0,,0,,0,,0,,2,5,1,2,,2,2,2,1,3,3,3,2,3,359
1,19,0,3,1,1,0,3,4,5,5,5,6,6,6,3,6,6,6,6,5,6,4,5,5,5,5,5,4,2,3,2,3,1,2,2,2,1,3,6,6,4,,5,5,6,5,4,6,2,6,5,2,6,6,5,5,6,4,4,4,6,3,4,2,2,4,3,12,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,united ch of christ,2,2,2,1,1,2,3,3,3,360
1,34,1,11,0,2,0,3,1,4,6,5,6,6,4,4,6,6,6,6,6,6,3,6,5,5,5,5,5,2,4,4,3,1,4,2,1,2,2,5,5,5,5,5,5,5,5,3,3,1,4,4,5,5,5,6,5,6,4,6,6,6,6,5,5,6,6,6,30,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,BAPTIST,1,2,2,4,2,2,2,2,3,361
1,27,0,14,0,2,0,2,3,5,2,5,5,6,2,5,5,5,5,6,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,5,5,5,5,6,4,5,6,6,6,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,3,3,3,3,3,362
1,29,0,11,0,1,0,1,1,6,3,6,6,6,1,6,4,5,5,4,5,3,5,6,5,3,6,6,4,2,3,2,2,3,2,2,2,2,2,5,5,5,5,5,2,4,5,4,3,2,5,5,5,5,5,5,6,5,5,6,5,4,6,4,4,6,5,6,39,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,church of god,2,2,1,1,3,2,3,3,3,363
1,22,1,11,0,0,0,3,6,5,3,5,6,5,2,5,4,4,5,6,5,5,5,5,5,5,5,4,3,3,4,3,3,1,3,3,2,2,1,4,5,5,4,4,5,3,5,3,5,3,4,5,4,4,5,5,5,4,4,4,3,4,3,4,3,4,4,4,48,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,3,,4,5,,2,2,2,1,1,1,1,1,1,364
1,19,0,16,0,0,0,3,4,2,6,2,2,6,2,2,4,6,2,6,5,4,4,6,5,4,5,5,4,2,4,2,3,1,4,3,1,2,1,4,6,5,5,5,3,2,5,4,,2,5,5,5,5,6,5,5,6,6,6,5,6,6,5,6,6,5,5,23,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,8,2,1,united congregationl,2,2,1,1,3,3,3,3,3,365
1,24,0,20,2,0,21,1,2,3,5,1,4,6,1,4,4,3,4,5,4,2,4,5,5,2,5,4,5,2,4,4,3,1,1,1,2,2,2,4,5,3,5,4,4,3,4,2,5,2,4,4,4,4,5,4,4,5,4,6,3,6,6,4,3,5,4,6,29,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,1,,1,2,1,1,3,3,3,3,3,366
0,28,1,20,0,1,0,1,5,4,5,4,4,5,1,5,4,3,4,4,4,2,2,6,6,2,5,5,4,1,2,1,3,3,3,2,2,1,1,3,4,4,4,3,2,3,4,5,2,4,5,4,5,3,6,3,4,4,4,6,6,6,6,5,4,6,2,6,64,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,1,lutheran,2,1,1,1,2,3,3,3,3,367
1,32,1,11,2,1,20,1,3,6,1,4,5,6,1,5,4,5,6,6,5,2,4,5,5,4,5,5,5,4,5,3,3,1,2,2,2,2,2,5,4,2,3,5,5,5,4,5,4,3,5,4,2,5,5,4,4,5,5,4,4,4,4,2,4,4,4,3,60,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,5,5,1,,1,2,1,2,3,3,3,3,3,368
1,30,0,7,0,0,0,3,4,5,6,4,6,4,3,2,4,5,5,4,5,3,3,5,4,4,5,4,5,4,4,3,2,1,3,3,1,2,1,2,5,4,4,4,5,4,4,2,4,2,4,4,6,6,5,2,2,2,1,1,4,2,1,4,1,1,1,1,39,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,1,unitarian,1,1,1,2,3,2,3,2,3,369
1,15,1,13,1,2,12,3,3,4,2,5,5,6,4,3,4,5,5,6,5,5,6,5,2,2,4,4,5,4,4,4,3,1,3,3,1,3,2,4,5,4,4,3,3,2,4,4,3,3,4,4,5,5,4,3,5,3,4,4,4,4,4,5,4,5,2,4,55,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,,2,2,2,1,2,3,3,2,3,370
1,15,1,19,1,0,14,3,6,5,2,5,4,6,2,5,2,5,5,5,5,3,6,4,4,4,4,5,5,2,2,2,3,2,3,3,2,2,1,5,5,4,5,4,4,5,6,5,4,4,5,5,5,6,5,3,3,4,3,2,4,4,5,3,2,3,4,3,19,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,episcopal,1,2,2,1,3,3,3,3,3,371
0,34,0,20,2,0,14,3,4,2,1,1,5,6,1,2,1,5,5,6,5,4,3,6,5,5,5,5,5,3,5,1,3,3,1,1,1,2,2,1,6,6,6,5,2,3,5,4,1,1,6,5,3,6,6,4,5,4,5,6,6,6,6,6,6,6,4,6,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,4,5,1,1,,1,1,1,1,3,3,3,3,3,372
1,29,1,16,2,0,11,1,1,5,5,4,4,5,4,3,5,5,4,6,4,4,4,5,5,5,5,4,4,3,5,2,2,1,3,3,3,2,1,4,6,5,5,5,4,3,5,2,5,2,5,5,1,5,5,6,4,6,1,6,2,6,6,6,5,6,6,6,54,1,1,8,0,1,0,1,0,0,0,0,0,0,0,0,2,6,4,1,independent,1,1,1,3,3,2,2,2,3,373
0,18,1,12,1,0,0,2,4,1,1,6,6,1,1,6,1,1,1,1,4,1,4,6,4,5,5,5,5,2,2,2,1,2,1,1,1,3,2,6,1,6,2,2,2,3,4,5,1,4,5,4,4,4,4,1,,1,1,1,1,1,1,4,1,1,1,1,55,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,,1,1,1,1,3,3,3,3,3,374
1,16,0,12,2,1,11,2,2,2,2,5,5,5,1,4,2,5,3,5,6,5,6,2,2,2,2,2,3,3,3,3,2,1,3,3,2,4,2,2,5,5,6,3,1,4,5,2,3,2,3,5,3,5,6,2,5,4,5,5,2,5,6,5,5,5,2,5,58,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1,luthern,2,2,1,3,2,2,3,1,3,375
1,32,1,18,2,1,11,3,4,5,2,6,5,6,2,2,5,6,5,4,4,2,5,4,4,3,4,5,5,3,3,2,2,1,2,2,2,2,2,4,4,5,5,5,3,2,5,5,2,2,5,5,5,5,5,3,5,4,5,6,5,6,5,5,6,6,3,6,60,1,1,7,0,1,0,1,1,1,1,1,1,1,0,1,2,5,6,2,,1,2,1,3,3,1,3,3,3,376
0,30,0,6,0,1,13,1,2,3,5,3,5,5,2,2,4,5,5,5,5,5,5,5,5,3,5,5,5,2,5,2,3,1,3,3,1,2,1,5,5,2,5,5,5,4,4,2,2,2,5,5,2,5,5,5,5,6,5,6,5,5,5,5,5,5,5,5,39,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,9,2,1,baptist,2,2,1,1,3,3,2,3,2,377
1,19,1,15,2,2,22,2,2,4,2,5,1,6,1,2,6,5,1,6,4,6,2,4,4,2,2,3,6,4,5,2,3,1,1,2,1,2,1,5,6,3,2,2,3,1,4,1,6,1,3,4,4,6,4,4,5,6,2,6,6,6,6,5,,6,6,6,46,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1,lutheran,1,2,1,2,3,3,3,3,3,378
1,28,1,17,0,2,24,3,2,6,4,5,5,5,5,6,4,4,5,4,5,1,6,6,6,4,6,6,5,2,4,2,2,2,4,2,2,1,1,6,4,5,6,6,2,5,5,4,2,5,6,6,3,5,6,6,6,6,3,5,5,6,6,6,2,6,5,5,31,1,1,8,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,2,,1,1,1,4,3,3,2,2,3,379
0,30,1,9,0,2,20,3,1,4,5,4,6,6,6,5,5,5,5,5,5,,4,5,5,5,5,6,5,4,4,3,3,1,3,3,1,2,2,4,6,2,4,4,4,5,4,1,2,4,4,3,5,5,5,5,5,5,6,6,4,6,6,4,5,6,4,6,18,1,1,3,0,1,0,1,0,1,0,1,0,0,0,0,4,5,2,1,[baptist],1,2,1,1,2,2,2,3,3,380
1,18,1,12,0,1,22,2,1,5,5,6,5,5,2,3,5,6,5,6,5,2,4,5,4,2,5,5,6,2,5,5,3,2,2,1,1,2,1,5,5,2,4,5,4,3,5,5,4,2,2,5,2,5,5,4,5,5,4,3,5,6,6,4,5,5,4,3,53,1,1,7,0,0,1,0,1,1,0,0,0,0,0,0,3,4,5,4,christian,2,2,2,3,3,3,3,3,3,381
1,26,1,15,2,2,0,3,1,5,4,5,5,6,3,4,5,5,5,6,5,3,5,5,5,4,5,5,5,3,3,3,3,1,4,2,2,1,1,4,5,5,5,4,3,4,5,3,4,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,57,0,1,5,0,0,,1,0,0,0,0,0,0,0,0,3,5,5,1,,2,2,1,3,3,2,2,3,3,382
1,17,1,11,2,2,0,2,5,5,5,5,5,3,1,4,4,4,5,5,4,2,4,5,4,4,4,4,6,4,5,3,3,3,2,2,1,2,2,4,5,4,4,4,4,4,5,4,2,2,5,5,3,5,5,2,4,5,4,5,5,5,5,4,5,5,3,4,53,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,1,,2,2,1,1,2,2,1,3,3,383
1,16,1,11,0,0,0,2,6,5,2,5,6,5,1,5,2,5,6,5,5,2,4,5,4,5,5,5,4,1,5,2,2,3,3,3,2,2,2,5,4,5,5,4,2,2,5,4,3,4,5,5,5,5,5,4,4,5,5,3,5,4,5,5,5,4,4,4,30,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,5,1,1,,2,2,1,1,3,3,3,3,3,384
1,18,0,9,2,0,8,1,1,4,4,3,5,6,1,5,5,4,5,4,5,3,4,5,5,1,5,5,6,2,5,2,3,1,1,3,1,1,1,5,4,5,5,5,3,1,5,4,3,2,5,5,2,6,6,2,3,5,3,5,3,4,5,4,5,4,5,3,31,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,8,3,1,presbyterian,2,2,2,1,3,3,3,2,3,385
1,15,1,20,0,1,9,2,6,5,3,1,5,6,1,2,6,6,5,6,6,6,5,5,4,1,4,3,5,2,2,2,3,1,2,3,1,2,1,2,5,4,6,4,1,1,5,4,4,5,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,54,1,1,7,0,1,0,0,1,1,0,0,0,0,0,0,1,9,6,1,ch of christ,2,2,1,2,3,3,3,3,3,386
0,16,1,2,2,0,20,1,5,5,1,5,5,5,1,4,3,5,5,3,6,3,4,5,4,3,4,4,6,2,4,3,3,1,3,2,3,1,2,4,4,5,4,5,3,4,5,4,3,4,5,5,5,4,6,2,5,4,2,3,5,4,5,5,2,2,3,2,56,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,1,methodist,1,2,1,1,3,2,3,3,3,387
1,33,1,12,1,0,0,3,4,5,1,6,5,6,1,5,2,6,5,6,5,4,5,6,5,5,5,5,5,2,1,2,2,1,1,4,2,2,3,5,2,5,5,5,2,3,5,5,2,4,5,5,2,5,5,2,4,3,2,2,3,4,5,3,3,3,2,2,53,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,2,,2,2,1,1,3,3,3,3,3,388
1,24,0,11,2,1,11,3,1,4,4,5,5,5,2,1,6,5,5,4,4,4,2,5,4,5,4,4,4,3,3,4,2,1,3,1,1,2,1,5,6,6,4,5,6,4,5,5,5,5,5,5,4,5,6,5,6,5,6,6,5,6,5,5,4,6,3,5,27,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,methodist,2,2,1,1,3,3,3,3,3,389
1,33,0,8,2,2,21,3,4,5,3,5,5,5,2,4,4,5,6,6,5,4,3,6,4,4,5,5,5,2,2,,,1,3,2,2,1,1,4,5,5,5,5,2,4,5,4,4,3,4,5,5,5,6,3,5,3,4,5,2,4,,4,,2,2,,58,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,2,,1,2,1,1,3,3,3,3,3,390
1,18,0,20,1,1,18,2,5,5,2,3,5,6,1,2,5,6,5,6,5,2,4,5,4,1,5,4,6,4,5,4,3,3,4,1,2,3,1,3,6,5,4,4,5,3,4,4,4,2,4,4,3,6,4,4,5,5,2,5,6,6,6,6,2,5,5,5,47,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,,1,2,2,1,2,2,3,2,3,391
1,19,1,10,0,2,0,1,5,5,5,1,5,6,2,5,2,6,5,6,5,6,5,5,4,2,4,4,5,2,2,2,3,1,2,2,1,2,2,5,6,4,4,4,2,2,5,2,6,1,4,4,2,5,5,2,2,4,1,2,2,2,4,2,,3,2,2,39,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,,7,5,1,open,1,2,1,3,2,2,3,2,2,392
1,32,1,11,1,0,20,3,5,3,6,6,6,6,1,2,6,6,2,6,5,6,2,3,2,3,3,2,6,6,6,6,3,1,2,3,1,3,1,2,6,3,3,2,6,1,2,2,6,2,2,2,3,6,2,2,2,4,2,2,3,5,2,2,2,5,2,4,48,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,3,5,3,1,presbyterian,2,2,2,2,1,3,2,3,3,393
1,25,0,13,0,2,17,3,4,5,4,6,6,5,3,5,5,5,6,3,6,3,5,4,5,3,5,5,5,4,5,3,2,3,2,3,,,,2,2,5,4,3,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,6,5,5,5,5,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,3,394
1,21,0,11,1,0,24,2,5,6,6,6,6,6,1,6,2,3,6,6,4,1,6,6,6,1,6,6,6,2,4,2,1,2,4,3,1,1,1,4,6,6,6,6,4,6,6,6,2,1,6,6,1,6,6,5,5,5,1,6,2,6,6,4,6,6,4,6,61,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,,1,2,1,1,3,3,3,3,3,395
1,26,1,11,2,2,12,1,6,5,2,3,4,5,2,4,4,5,5,6,4,3,4,4,4,5,5,5,5,2,3,3,3,1,4,3,2,2,2,4,4,4,4,5,4,2,4,2,2,2,4,4,3,4,5,4,4,4,3,4,2,4,5,4,4,4,4,4,34,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,2,6,5,1,nazarene,1,2,1,1,3,3,3,3,3,396
1,15,0,16,2,2,8,1,6,5,4,6,5,6,1,1,6,6,6,6,6,2,5,4,4,1,4,2,6,6,6,5,3,1,2,1,1,1,1,6,6,6,6,6,6,6,6,6,5,2,6,6,2,6,6,5,3,5,4,5,4,5,6,4,6,6,4,4,36,1,1,6,0,0,1,1,0,1,0,0,0,0,0,0,2,7,3,1,presbyterian,2,2,1,3,3,3,3,3,3,397
1,33,1,12,0,0,0,2,4,5,6,4,5,6,1,6,5,4,4,6,6,4,4,6,6,1,6,6,6,1,1,1,3,1,1,2,1,1,1,6,5,6,6,5,4,4,6,5,4,1,6,6,5,6,6,2,4,3,2,5,5,2,4,5,5,5,4,4,52,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,4,5,2,2,,2,2,1,2,3,3,3,3,3,398
0,23,0,12,1,1,0,3,6,4,6,2,5,6,1,3,5,5,4,6,6,6,4,5,5,2,5,5,6,5,5,1,3,1,1,3,1,2,1,4,6,4,4,4,4,4,4,3,6,1,4,4,6,6,5,1,1,1,1,1,4,1,2,1,2,1,1,1,65,1,1,5,0,0,0,1,0,1,0,0,0,0,0,1,3,8,4,5,,2,2,1,1,3,3,2,3,3,399
1,17,1,19,1,0,23,1,6,2,4,3,4,6,3,3,5,5,2,5,5,5,2,4,4,2,4,4,5,4,3,3,3,1,3,3,2,2,1,4,5,4,4,4,4,4,4,3,4,3,4,4,4,5,5,3,3,4,5,4,4,5,5,4,4,5,3,4,50,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,6,6,1,baptist,1,2,1,2,3,3,3,3,3,400
0,34,1,17,1,2,21,3,5,2,6,6,6,6,1,3,6,6,6,6,5,6,4,4,3,2,3,4,6,4,5,4,3,1,4,3,1,2,1,2,6,2,4,4,5,3,4,1,6,1,3,4,5,6,5,3,5,4,3,5,4,4,4,2,5,4,1,4,60,1,1,6,0,1,0,1,0,0,0,0,0,0,0,0,3,5,3,1,presbyterian,2,2,1,1,3,2,3,2,3,401
1,18,1,5,2,0,22,3,4,5,5,1,5,5,3,5,6,5,5,5,5,4,4,4,5,5,5,4,5,3,5,5,,1,4,4,2,2,2,5,5,5,5,4,6,5,4,2,6,2,4,4,2,5,5,3,5,6,5,5,5,5,5,5,5,6,4,5,23,1,1,1,0,,0,,0,,1,,1,,0,,3,3,1,1,,1,2,1,3,3,3,3,3,3,402
0,24,0,9,0,1,21,3,6,6,5,6,6,6,1,6,6,6,6,6,6,3,5,6,4,4,6,6,6,2,2,1,3,1,2,2,1,1,1,6,6,6,6,6,6,5,6,6,6,1,6,6,2,6,6,5,6,4,4,4,6,6,6,5,1,6,2,5,52,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,1,,1,2,1,1,1,3,1,2,2,403
